"Name","Date","Open","High","Low","Close","Volume","OI"
SET,20010517,300.49,303.04,298.60,300.98,440245408,0
SET,20010518,301.50,302.81,299.43,300.64,375415488,0
SET,20010521,301.18,301.58,298.08,298.21,198399296,0
SET,20010522,299.16,305.30,299.16,304.53,303265312,0
SET,20010523,305.78,312.10,305.78,311.17,849484672,0
SET,20010524,311.56,314.41,311.16,312.27,600775424,0
SET,20010525,314.17,318.47,309.34,311.11,886157376,0
SET,20010528,311.69,316.88,311.69,316.88,421334496,0
SET,20010529,317.46,317.46,309.01,309.47,580606592,0
SET,20010530,310.20,311.94,307.83,310.18,616482496,0
SET,20010531,309.57,312.07,307.59,310.13,562774784,0
SET,20010601,311.00,313.74,311.00,312.06,525535616,0
SET,20010604,313.45,315.83,313.37,313.96,447025984,0
SET,20010605,315.31,316.31,308.83,310.14,594368320,0
SET,20010606,312.07,312.93,309.87,310.46,398614400,0
SET,20010607,310.58,312.25,307.10,308.04,400371104,0
SET,20010608,308.69,312.40,307.55,312.29,350892000,0
SET,20010611,312.05,314.40,311.14,314.40,295583392,0
SET,20010612,314.64,317.02,313.77,314.20,442143488,0
SET,20010613,315.61,325.52,315.61,324.94,1100961792,0
SET,20010614,325.19,327.70,321.67,322.24,929343232,0
SET,20010615,322.26,326.63,322.26,323.97,904313088,0
SET,20010618,325.89,326.98,318.49,318.49,643569216,0
SET,20010619,319.87,321.42,317.49,319.59,325741504,0
SET,20010620,320.87,321.48,318.47,318.47,332067904,0
SET,20010621,319.90,321.49,316.86,316.92,387115904,0
SET,20010622,317.82,318.88,316.85,318.67,330502112,0
SET,20010625,319.42,321.38,318.92,319.81,261206800,0
SET,20010626,320.20,324.39,320.20,320.76,537356928,0
SET,20010627,322.33,323.53,321.39,323.21,501415616,0
SET,20010628,323.54,325.26,322.38,322.55,706828288,0
SET,20010629,325.94,326.57,321.89,322.55,676755904,0
SET,20010702,323.23,324.65,322.02,322.45,324332896,0
SET,20010703,323.25,327.32,323.25,326.81,608384000,0
SET,20010704,328.08,329.62,326.39,326.43,827330496,0
SET,20010705,328.23,329.36,323.31,324.88,614794368,0
SET,20010709,322.32,326.28,322.19,324.47,352423712,0
SET,20010710,325.70,327.76,322.23,323.68,410109184,0
SET,20010711,323.34,323.89,310.58,312.64,566761280,0
SET,20010712,314.07,315.67,311.14,315.00,365076896,0
SET,20010713,316.67,318.59,312.91,314.31,522262304,0
SET,20010716,315.44,315.44,309.38,309.38,341037888,0
SET,20010717,309.71,315.21,309.60,315.21,499984992,0
SET,20010718,315.25,316.71,314.26,315.16,663769600,0
SET,20010719,315.77,318.83,315.77,316.02,851203328,0
SET,20010720,316.75,317.62,312.27,312.27,503056704,0
SET,20010723,312.86,312.92,307.80,309.58,380115808,0
SET,20010724,309.30,309.65,305.49,308.87,374774784,0
SET,20010725,308.95,311.68,308.10,308.10,640405504,0
SET,20010726,308.10,310.28,305.33,305.33,520921504,0
SET,20010727,305.33,305.85,300.25,301.09,356073600,0
SET,20010730,300.68,301.36,297.29,298.33,216776896,0
SET,20010731,298.56,299.33,295.40,297.69,227901408,0
SET,20010801,298.82,301.70,298.82,300.53,286586208,0
SET,20010802,302.05,304.18,299.83,303.23,361348896,0
SET,20010803,304.87,316.62,304.87,315.95,1171452160,0
SET,20010806,323.00,323.35,313.15,314.06,1083558144,0
SET,20010807,314.98,319.60,313.90,316.63,668462528,0
SET,20010808,319.00,323.45,319.00,323.09,889579328,0
SET,20010809,322.10,322.66,316.75,316.77,584827392,0
SET,20010810,317.23,318.93,314.06,315.87,450430912,0
SET,20010814,316.77,317.96,313.50,314.25,358048992,0
SET,20010815,315.35,318.00,314.49,317.77,405547808,0
SET,20010816,317.35,319.72,317.29,317.77,686521408,0
SET,20010817,318.60,324.75,318.60,323.25,1061459008,0
SET,20010820,321.81,323.26,319.70,319.70,564763328,0
SET,20010821,321.09,322.54,318.47,319.14,557939008,0
SET,20010822,318.62,322.88,318.62,321.31,682563008,0
SET,20010823,323.01,326.52,322.09,324.90,807896320,0
SET,20010824,325.59,333.09,325.37,332.17,1541820672,0
SET,20010827,336.44,339.85,336.18,338.57,1514302208,0
SET,20010828,339.51,340.86,334.49,335.49,1210285440,0
SET,20010829,335.79,340.42,334.56,338.02,1355745664,0
SET,20010830,337.53,338.59,331.62,331.62,985018368,0
SET,20010831,332.55,336.58,330.93,335.57,682053504,0
SET,20010903,338.39,343.95,338.39,341.65,774023616,0
SET,20010904,344.11,344.52,339.76,339.76,540190208,0
SET,20010905,340.67,343.11,338.17,338.21,443060608,0
SET,20010906,339.85,342.71,339.77,342.56,634796416,0
SET,20010907,341.93,342.94,340.46,342.32,597109120,0
SET,20010910,341.30,341.30,331.65,331.65,655336192,0
SET,20010911,332.65,333.12,329.23,330.37,446756896,0
SET,20010913,318.45,318.45,298.04,308.17,1244798464,0
SET,20010914,308.61,308.61,278.34,288.10,1282163072,0
SET,20010917,271.92,273.46,266.07,270.61,762200320,0
SET,20010918,283.13,284.27,268.89,274.21,1056072896,0
SET,20010919,278.39,287.13,278.39,287.13,671819520,0
SET,20010920,282.11,282.11,278.72,279.80,433192288,0
SET,20010921,276.76,276.76,271.13,274.60,395816192,0
SET,20010924,274.34,279.49,274.00,279.49,333530304,0
SET,20010925,283.55,284.39,276.72,276.72,467940096,0
SET,20010926,276.74,278.27,275.67,275.67,255787904,0
SET,20010927,275.30,277.24,274.44,274.76,234175008,0
SET,20010928,276.66,277.93,276.41,277.04,197960608,0
SET,20011001,277.25,277.25,273.09,273.09,154930800,0
SET,20011002,273.39,277.92,273.30,276.49,278613408,0
SET,20011003,276.94,278.06,276.09,276.09,327582592,0
SET,20011004,277.56,283.63,277.56,283.02,815713792,0
SET,20011005,282.83,282.83,280.88,280.88,361442400,0
SET,20011008,276.02,278.62,274.56,277.28,316646688,0
SET,20011009,279.22,286.60,279.22,286.60,462188288,0
SET,20011010,286.50,288.02,285.99,286.72,693867200,0
SET,20011011,290.77,291.47,286.42,286.42,789498496,0
SET,20011012,288.50,288.50,284.83,284.97,345669408,0
SET,20011015,285.29,285.29,280.64,282.06,208774896,0
SET,20011016,282.97,284.58,282.27,283.42,242251904,0
SET,20011017,284.52,287.83,284.36,287.83,417905792,0
SET,20011018,285.76,288.86,285.03,286.15,523009312,0
SET,20011019,287.01,288.61,284.07,284.72,436986816,0
SET,20011022,284.48,285.19,281.94,283.43,183149504,0
SET,20011024,284.56,285.28,282.64,284.06,244760896,0
SET,20011025,284.51,284.56,280.62,280.62,178749904,0
SET,20011026,281.74,282.23,279.27,280.60,194569600,0
SET,20011029,281.00,281.28,276.75,278.16,159641904,0
SET,20011030,277.49,277.49,273.60,273.60,263192304,0
SET,20011031,273.88,275.19,273.27,275.09,160649792,0
SET,20011101,275.08,275.58,273.64,273.64,135053504,0
SET,20011102,274.98,276.41,274.22,274.22,225767504,0
SET,20011105,274.31,274.39,271.64,272.99,186306704,0
SET,20011106,273.61,273.66,270.91,271.44,215367600,0
SET,20011107,271.69,271.69,265.22,265.22,365072896,0
SET,20011108,265.17,268.34,265.13,268.34,533670592,0
SET,20011109,268.18,269.77,267.15,268.11,513410592,0
SET,20011112,268.43,272.29,268.43,271.75,447628896,0
SET,20011113,271.31,272.41,270.70,270.90,522282816,0
SET,20011114,272.51,272.61,267.20,267.20,781191104,0
SET,20011115,267.21,268.28,265.68,268.28,693687808,0
SET,20011116,269.01,276.01,269.01,275.54,1108012672,0
SET,20011119,276.10,278.75,275.00,276.97,1149412736,0
SET,20011120,279.67,283.94,279.67,283.84,1463232768,0
SET,20011121,287.20,291.62,286.61,291.21,1698953600,0
SET,20011122,292.09,295.46,289.65,293.14,1568909952,0
SET,20011123,294.78,298.57,294.76,296.77,1500837632,0
SET,20011126,298.35,298.91,292.56,292.56,1045352576,0
SET,20011127,294.15,298.10,294.11,296.46,930566528,0
SET,20011128,295.40,295.97,291.93,292.98,629395392,0
SET,20011129,292.35,297.97,292.21,297.87,1105572224,0
SET,20011130,299.76,303.37,299.76,302.62,1549689344,0
SET,20011203,303.89,305.84,302.20,302.20,1118095232,0
SET,20011204,303.33,304.40,300.73,303.81,1144602240,0
SET,20011206,308.34,309.83,305.19,305.25,2169708032,0
SET,20011207,305.45,307.66,301.17,304.05,1350748160,0
SET,20011211,303.47,303.47,294.73,294.86,886987520,0
SET,20011212,295.71,299.28,295.45,297.71,1196346240,0
SET,20011213,297.82,298.95,294.61,294.61,1187393408,0
SET,20011214,294.05,294.25,291.54,294.00,1536401024,0
SET,20011217,294.38,295.99,293.45,293.51,1770383744,0
SET,20011218,294.48,296.39,292.87,292.87,1556793344,0
SET,20011219,293.66,295.56,292.81,295.34,1233076608,0
SET,20011220,295.43,298.70,294.85,297.92,2101767936,0
SET,20011221,297.08,298.17,295.46,296.69,1522002176,0
SET,20011224,297.16,302.07,297.16,302.01,2205593344,0
SET,20011225,303.12,303.68,301.04,301.81,1810723712,0
SET,20011226,302.52,306.64,302.52,304.44,2315861248,0
SET,20011227,306.30,308.02,300.72,301.17,3132381696,0
SET,20011228,302.35,304.59,301.72,303.85,1943056128,0
SET,20020102,304.00,305.20,302.38,305.19,1896654976,0
SET,20020103,305.85,312.43,305.85,312.05,3132043520,0
SET,20020104,316.19,318.01,314.30,315.73,3101934080,0
SET,20020107,318.66,321.15,316.83,317.69,3892268032,0
SET,20020108,315.86,318.80,315.06,318.64,3870394112,0
SET,20020109,320.60,323.84,319.24,319.24,2531848448,0
SET,20020110,318.91,319.33,315.57,319.30,2013731584,0
SET,20020111,319.32,322.55,318.10,322.55,1696054656,0
SET,20020114,321.92,326.22,321.53,325.66,1774594048,0
SET,20020115,325.47,327.16,322.94,323.39,1535010432,0
SET,20020116,324.40,327.30,319.55,319.57,1957039872,0
SET,20020117,317.14,319.18,316.42,319.18,921994112,0
SET,20020118,320.75,321.48,317.52,317.52,927243712,0
SET,20020121,317.56,317.98,314.38,314.38,557673792,0
SET,20020122,314.95,317.94,314.95,317.27,624308224,0
SET,20020123,318.15,326.93,318.15,326.92,1533456384,0
SET,20020124,330.07,335.78,328.83,333.96,2681266432,0
SET,20020125,336.83,339.82,335.11,338.99,2696450816,0
SET,20020128,339.85,340.96,337.49,337.49,1433336704,0
SET,20020129,338.03,340.03,336.13,339.69,2141827584,0
SET,20020130,338.17,341.70,336.80,340.40,2568691200,0
SET,20020131,343.41,345.48,340.72,340.82,1978126976,0
SET,20020201,342.23,344.54,335.45,336.65,1684344064,0
SET,20020204,336.50,338.93,335.14,336.15,968723520,0
SET,20020205,335.93,343.37,335.93,343.37,1789299328,0
SET,20020206,343.98,348.75,342.00,348.17,1776918016,0
SET,20020207,349.33,350.53,346.77,346.77,2175294976,0
SET,20020208,347.63,355.23,347.63,353.59,2142178048,0
SET,20020211,356.09,358.69,355.98,356.94,1272801024,0
SET,20020212,358.72,359.71,352.85,353.69,1246696064,0
SET,20020213,353.73,361.99,353.73,361.99,1791603968,0
SET,20020214,363.15,366.81,361.95,365.30,2699296512,0
SET,20020215,366.32,375.62,365.22,373.02,3156016128,0
SET,20020218,376.49,380.75,375.63,375.63,3259915776,0
SET,20020219,378.26,380.00,368.67,370.19,3289423872,0
SET,20020220,370.15,376.31,368.20,376.31,2968741376,0
SET,20020221,377.62,377.62,361.49,361.49,2840560896,0
SET,20020222,361.46,362.24,350.48,351.32,2755992320,0
SET,20020225,351.34,357.60,350.82,356.65,1443697536,0
SET,20020227,359.37,372.22,359.37,372.22,2306436608,0
SET,20020228,375.58,376.85,370.22,371.81,2710573312,0
SET,20020301,374.82,380.72,374.75,380.65,2496993280,0
SET,20020304,388.29,391.00,385.96,391.00,2921708288,0
SET,20020305,392.62,394.40,383.81,384.55,3046981632,0
SET,20020306,387.76,393.07,386.70,391.71,2812020992,0
SET,20020307,394.22,394.30,386.76,391.67,2406638592,0
SET,20020308,393.02,396.70,390.65,390.65,2513776384,0
SET,20020311,390.57,391.49,386.34,387.78,1459478016,0
SET,20020312,389.01,391.85,384.36,384.74,1397554688,0
SET,20020313,385.17,385.23,374.74,378.61,1480580352,0
SET,20020314,378.19,382.44,375.96,382.16,1280999296,0
SET,20020315,382.45,382.47,376.72,377.39,1097376512,0
SET,20020318,377.90,380.41,374.72,374.73,911417984,0
SET,20020319,375.97,377.36,371.11,375.90,1243977472,0
SET,20020320,377.53,383.34,376.43,383.34,1370899840,0
SET,20020321,382.78,389.73,382.45,386.33,1787029760,0
SET,20020322,387.93,390.14,385.40,389.31,1489037824,0
SET,20020325,390.60,392.46,386.62,387.12,889267584,0
SET,20020326,387.62,388.65,384.79,384.80,878515520,0
SET,20020327,384.74,385.60,376.67,377.10,1215739264,0
SET,20020328,377.52,381.74,376.95,379.55,1174533248,0
SET,20020329,379.93,380.54,371.52,373.95,913190080,0
SET,20020401,373.97,375.52,370.36,375.52,522988896,0
SET,20020402,375.83,376.82,370.55,370.82,510436896,0
SET,20020403,369.37,369.37,362.38,364.11,673670720,0
SET,20020404,361.95,364.64,360.47,361.95,652746176,0
SET,20020405,362.88,370.44,362.88,369.99,1239923968,0
SET,20020409,371.29,373.84,369.06,370.86,1056845824,0
SET,20020410,371.54,373.73,370.39,372.67,942530816,0
SET,20020411,374.44,379.13,374.44,377.95,1516106752,0
SET,20020412,377.50,379.63,375.48,379.63,1033584320,0
SET,20020417,383.53,390.86,383.47,390.73,2016304512,0
SET,20020418,392.50,393.32,387.48,387.48,1866990080,0
SET,20020419,388.70,391.34,385.17,386.51,1943480832,0
SET,20020422,387.30,389.62,385.41,386.92,1457098752,0
SET,20020423,386.07,386.07,380.63,381.43,1023289984,0
SET,20020424,381.11,384.00,379.60,380.76,1175916544,0
SET,20020425,379.69,380.59,373.04,373.04,1167512832,0
SET,20020426,374.10,376.50,373.39,376.44,829862720,0
SET,20020429,374.04,374.44,370.61,371.01,591114624,0
SET,20020430,371.12,372.70,368.89,371.42,774744320,0
SET,20020502,372.71,374.93,369.86,369.86,605285184,0
SET,20020503,371.40,374.05,369.35,374.05,547611008,0
SET,20020507,372.61,374.65,371.13,374.65,591180416,0
SET,20020508,376.84,382.48,375.62,382.48,769929216,0
SET,20020509,387.07,387.07,380.09,380.70,907925312,0
SET,20020510,381.75,382.47,377.38,382.09,617256192,0
SET,20020513,381.32,381.84,379.89,380.67,399464992,0
SET,20020514,382.30,382.90,380.52,382.09,599623424,0
SET,20020515,383.16,383.75,375.83,375.83,707147904,0
SET,20020516,376.89,378.15,374.66,376.18,449214400,0
SET,20020517,376.26,379.08,375.97,378.23,606109184,0
SET,20020520,378.81,381.02,378.51,381.02,498143904,0
SET,20020521,380.98,385.64,380.98,385.64,817453376,0
SET,20020522,386.05,388.28,385.48,386.97,903220096,0
SET,20020523,388.31,394.56,387.90,392.85,1173608960,0
SET,20020524,394.88,396.48,391.41,392.09,927532096,0
SET,20020528,392.90,404.81,392.90,403.04,1129350528,0
SET,20020529,405.85,412.40,405.85,409.11,1672883840,0
SET,20020530,412.27,412.89,404.51,407.41,1367521024,0
SET,20020531,407.84,410.71,404.77,407.96,1316811904,0
SET,20020603,409.07,411.01,406.77,406.77,915886528,0
SET,20020604,406.60,407.74,402.32,402.54,919785216,0
SET,20020605,402.81,411.07,402.81,411.07,985731968,0
SET,20020606,412.82,419.54,412.82,417.76,1850267648,0
SET,20020607,418.68,423.21,415.56,417.33,1333571072,0
SET,20020610,419.07,423.90,418.56,423.65,1737701888,0
SET,20020611,425.68,425.72,417.89,418.85,1679317760,0
SET,20020612,418.87,429.23,418.87,423.61,1911249536,0
SET,20020613,424.05,428.76,421.17,426.45,1331664768,0
SET,20020614,428.51,430.67,421.51,422.44,1420324352,0
SET,20020617,422.42,424.19,416.35,417.39,1043604800,0
SET,20020618,419.29,419.52,414.47,418.52,739782720,0
SET,20020619,418.45,418.77,405.00,406.47,909566016,0
SET,20020620,405.61,406.23,400.15,403.31,884351296,0
SET,20020621,399.73,399.73,393.46,395.46,774296896,0
SET,20020624,393.91,394.43,388.92,393.88,514512992,0
SET,20020625,394.67,398.69,393.15,398.53,640170496,0
SET,20020626,395.37,395.42,379.45,381.21,989859584,0
SET,20020627,384.89,386.02,381.90,383.02,572373632,0
SET,20020628,386.24,391.92,386.24,389.10,594306176,0
SET,20020702,388.12,390.78,387.31,390.78,491512704,0
SET,20020703,390.14,396.50,390.14,395.15,861416320,0
SET,20020704,397.05,398.61,394.53,397.79,755441088,0
SET,20020705,398.39,402.72,396.41,401.10,979788608,0
SET,20020708,404.05,404.75,398.73,398.75,692363200,0
SET,20020709,399.96,403.36,397.85,403.22,629994304,0
SET,20020710,402.94,404.15,401.34,402.97,867719872,0
SET,20020711,400.58,404.27,396.88,397.97,952267712,0
SET,20020712,400.47,402.65,399.40,400.66,718150016,0
SET,20020715,401.31,401.62,398.53,399.36,564210304,0
SET,20020716,399.63,400.14,392.28,392.55,699623488,0
SET,20020717,392.71,394.32,390.07,394.32,544206016,0
SET,20020718,395.61,398.03,393.69,397.91,803597184,0
SET,20020719,395.86,397.54,394.14,394.27,737052032,0
SET,20020722,391.51,391.51,383.07,383.07,567196928,0
SET,20020723,383.07,388.10,383.05,387.96,475021312,0
SET,20020724,385.88,385.88,373.57,374.44,709174208,0
SET,20020726,374.83,375.29,365.20,366.47,558718272,0
SET,20020729,367.47,370.26,365.96,366.48,378931104,0
SET,20020730,372.20,375.17,372.20,374.08,488391712,0
SET,20020731,374.12,376.36,373.02,376.02,376686784,0
SET,20020801,376.08,379.07,376.08,376.68,696142912,0
SET,20020802,376.42,376.42,368.98,370.46,548982016,0
SET,20020805,369.52,369.52,362.07,362.14,377592288,0
SET,20020806,360.44,362.69,358.29,362.66,530815200,0
SET,20020807,365.62,369.13,364.47,367.04,834078976,0
SET,20020808,367.99,368.41,360.03,360.03,690006784,0
SET,20020809,363.56,368.80,363.56,367.07,536449312,0
SET,20020813,367.27,368.60,362.14,366.47,506306816,0
SET,20020814,366.62,371.26,364.53,371.19,645498112,0
SET,20020815,374.31,376.78,370.77,371.62,1307938688,0
SET,20020816,373.45,376.09,371.00,373.03,819323008,0
SET,20020819,373.55,373.55,369.00,370.21,521888000,0
SET,20020820,372.67,374.97,371.19,373.25,777589824,0
SET,20020821,372.93,372.97,369.51,372.22,577703808,0
SET,20020822,372.61,374.42,368.32,368.32,676155712,0
SET,20020823,369.67,369.83,365.59,367.01,377145408,0
SET,20020826,366.99,369.07,366.21,369.02,256292496,0
SET,20020827,368.82,371.47,367.19,370.14,311913408,0
SET,20020828,370.38,372.10,364.26,365.13,578487104,0
SET,20020829,364.77,364.77,361.25,362.14,292875904,0
SET,20020830,361.94,363.17,359.53,361.16,279535904,0
SET,20020902,360.55,360.83,356.84,357.36,224813296,0
SET,20020903,357.09,359.18,355.59,355.59,222776992,0
SET,20020904,353.15,353.15,347.42,351.94,425850496,0
SET,20020905,352.38,352.90,350.05,350.05,367251808,0
SET,20020906,348.47,353.79,347.99,353.55,388162208,0
SET,20020909,354.13,354.36,352.40,353.23,225462704,0
SET,20020910,354.51,360.61,354.51,360.61,529408608,0
SET,20020911,360.92,361.38,359.24,361.35,452131904,0
SET,20020912,361.07,366.88,361.07,361.49,737207808,0
SET,20020913,358.39,358.46,355.88,357.15,443855296,0
SET,20020916,356.91,358.22,351.36,351.88,413063008,0
SET,20020917,356.83,359.53,356.37,359.30,741059712,0
SET,20020918,355.50,355.50,352.90,354.00,478273984,0
SET,20020919,354.10,356.01,352.34,352.34,552172992,0
SET,20020920,350.03,351.52,347.83,351.52,652117824,0
SET,20020923,351.09,351.09,347.76,347.97,324577216,0
SET,20020924,347.66,347.66,339.93,340.33,527205408,0
SET,20020925,338.91,338.91,332.30,336.00,721120000,0
SET,20020926,338.96,339.58,335.30,335.82,533935808,0
SET,20020927,338.23,340.35,338.06,338.72,381796992,0
SET,20020930,335.55,335.55,330.98,331.79,239926000,0
SET,20021001,330.92,333.75,330.37,333.69,368068992,0
SET,20021002,337.04,337.47,334.99,335.43,476330816,0
SET,20021003,334.87,337.29,334.41,336.55,317628992,0
SET,20021004,336.98,341.91,336.98,340.92,570302528,0
SET,20021007,339.35,339.35,335.67,335.88,229761600,0
SET,20021008,336.30,338.44,336.30,337.84,468391712,0
SET,20021009,338.03,340.29,338.00,338.37,472995392,0
SET,20021010,337.35,337.35,333.51,333.75,460620704,0
SET,20021011,335.92,336.18,330.41,330.41,556044288,0
SET,20021014,330.72,330.72,323.86,323.86,441931296,0
SET,20021015,324.41,328.92,323.18,328.29,572987584,0
SET,20021016,330.23,333.74,329.64,332.80,746245824,0
SET,20021017,332.70,335.21,330.12,333.18,843268928,0
SET,20021018,333.63,344.22,333.63,342.46,1687818624,0
SET,20021021,342.72,344.99,341.54,344.28,1024632320,0
SET,20021022,346.62,347.17,344.02,346.21,994419968,0
SET,20021024,346.27,349.31,344.86,346.59,998789632,0
SET,20021025,346.67,348.76,345.55,348.46,970957696,0
SET,20021028,349.50,357.42,349.50,357.42,1208570624,0
SET,20021029,356.99,358.21,353.51,353.95,1019402368,0
SET,20021030,354.69,355.38,351.92,355.00,850700928,0
SET,20021031,356.32,357.60,354.28,356.36,676150016,0
SET,20021101,357.13,360.29,357.11,357.68,866178112,0
SET,20021104,358.65,360.51,356.64,358.80,765026688,0
SET,20021105,358.94,359.87,353.99,355.77,698627968,0
SET,20021106,356.27,356.74,353.71,353.80,643529280,0
SET,20021107,353.83,359.22,352.16,357.46,837291392,0
SET,20021108,355.60,357.47,354.61,355.00,741409920,0
SET,20021111,354.59,354.73,350.36,350.36,411609888,0
SET,20021112,348.24,348.24,342.59,345.07,568812928,0
SET,20021113,345.63,345.68,342.44,343.67,463887392,0
SET,20021114,347.15,349.51,347.12,348.95,890291392,0
SET,20021115,348.99,356.24,348.99,356.24,1208526592,0
SET,20021118,357.58,358.25,354.83,357.10,878859712,0
SET,20021119,356.96,358.98,353.62,353.62,1476930432,0
SET,20021120,354.40,356.47,351.63,352.18,1021844800,0
SET,20021121,354.80,358.44,354.77,358.44,1110615296,0
SET,20021122,359.50,363.69,359.50,362.59,1466542208,0
SET,20021125,362.87,366.48,362.87,364.53,999124608,0
SET,20021126,364.46,364.87,360.19,361.21,918015680,0
SET,20021127,360.45,361.96,360.04,361.35,939091712,0
SET,20021128,364.80,366.37,364.28,364.29,1351374080,0
SET,20021129,365.08,365.31,362.27,364.90,713568320,0
SET,20021202,365.14,366.80,362.97,366.67,549227328,0
SET,20021203,367.08,368.19,364.19,364.19,805999424,0
SET,20021204,362.65,366.33,362.18,364.94,779690368,0
SET,20021206,364.74,366.73,364.74,365.09,924315392,0
SET,20021209,365.59,368.77,365.29,365.35,536524192,0
SET,20021211,365.64,368.19,364.28,365.46,559050688,0
SET,20021212,365.92,366.34,360.97,360.99,434004416,0
SET,20021213,360.12,360.26,355.32,356.20,570171776,0
SET,20021216,355.61,355.61,353.01,353.93,359841600,0
SET,20021217,355.42,357.63,352.69,352.83,553699968,0
SET,20021218,352.71,352.71,348.42,350.62,976802432,0
SET,20021219,349.62,351.11,348.08,350.25,969799168,0
SET,20021220,350.29,350.70,348.84,350.01,820644608,0
SET,20021223,349.89,352.79,349.59,350.55,552646784,0
SET,20021224,351.12,351.25,348.85,350.93,458611296,0
SET,20021225,351.00,353.61,350.81,353.41,517046784,0
SET,20021226,353.25,355.36,352.92,355.36,576298368,0
SET,20021227,355.87,357.60,354.53,356.48,537791296,0
SET,20030102,356.45,356.68,351.32,351.52,305060000,0
SET,20030103,353.05,357.63,353.05,357.23,852630272,0
SET,20030106,357.44,364.61,357.44,364.15,1405476224,0
SET,20030107,366.50,368.16,364.50,365.51,1577130240,0
SET,20030108,366.15,366.15,360.41,360.41,1073530176,0
SET,20030109,359.87,361.09,355.59,358.76,915809024,0
SET,20030110,359.42,362.56,359.42,360.37,1202424704,0
SET,20030113,361.05,364.38,359.94,364.05,942963200,0
SET,20030114,365.21,374.05,365.21,373.33,1469706240,0
SET,20030115,373.35,375.17,371.57,371.82,1168624640,0
SET,20030116,371.39,375.50,370.32,370.48,1014882112,0
SET,20030117,371.03,372.19,366.85,367.16,809163776,0
SET,20030120,366.21,371.68,365.86,371.45,756854592,0
SET,20030121,371.61,376.50,371.61,375.91,1060757184,0
SET,20030122,375.33,378.30,373.17,373.17,1096101888,0
SET,20030123,373.80,377.69,372.31,376.56,1082088576,0
SET,20030124,377.44,379.49,375.00,376.30,1180437760,0
SET,20030127,373.98,374.54,370.80,370.80,782678720,0
SET,20030128,371.39,374.76,368.87,374.76,752005888,0
SET,20030129,375.60,377.42,369.69,369.69,810324224,0
SET,20030130,369.87,372.43,369.68,370.30,510502112,0
SET,20030131,369.96,370.24,368.87,370.01,311528288,0
SET,20030203,370.34,372.68,370.12,372.40,451233088,0
SET,20030204,372.61,373.38,370.19,373.37,915915328,0
SET,20030205,373.30,374.25,372.54,373.28,891749504,0
SET,20030206,373.01,379.32,373.01,379.10,1498056448,0
SET,20030207,379.44,382.71,378.48,378.95,1335306240,0
SET,20030210,378.86,379.27,374.76,375.48,1130925312,0
SET,20030211,375.68,379.57,375.68,379.14,1004024832,0
SET,20030212,379.75,382.25,379.30,380.26,1159205632,0
SET,20030213,380.38,382.67,369.65,370.25,1356223744,0
SET,20030214,370.34,370.86,364.58,368.71,830622272,0
SET,20030218,372.77,373.60,369.57,370.45,1110333312,0
SET,20030219,371.04,372.51,370.86,371.18,1073464000,0
SET,20030220,371.56,371.74,363.00,364.42,1218957184,0
SET,20030221,364.42,364.42,358.87,359.53,762603712,0
SET,20030224,361.01,362.18,359.95,362.09,711916224,0
SET,20030225,360.32,360.32,355.47,356.76,524994400,0
SET,20030226,358.32,359.46,355.60,356.02,754832192,0
SET,20030227,355.42,358.89,354.94,358.89,798417280,0
SET,20030228,360.16,361.52,359.34,361.32,652319680,0
SET,20030303,361.96,367.67,361.96,367.67,794127104,0
SET,20030304,366.99,366.99,362.58,364.55,630095808,0
SET,20030305,363.00,363.00,359.28,359.90,544902016,0
SET,20030306,360.20,361.18,358.96,358.96,570940928,0
SET,20030307,357.86,358.48,355.38,358.48,509657216,0
SET,20030310,358.42,358.42,353.03,353.29,435880512,0
SET,20030311,351.65,351.67,347.55,350.98,555773376,0
SET,20030312,350.18,352.44,350.18,352.44,491412704,0
SET,20030313,353.14,353.92,352.76,353.48,465081312,0
SET,20030314,356.00,358.65,356.00,358.24,755677696,0
SET,20030317,355.69,355.69,351.81,354.61,533721984,0
SET,20030318,359.83,362.85,359.27,362.85,1128689536,0
SET,20030319,362.03,364.93,359.97,361.13,1086384896,0
SET,20030320,363.55,365.68,360.70,364.24,1175990656,0
SET,20030321,364.41,364.87,362.74,363.62,892512512,0
SET,20030324,364.23,365.17,361.07,361.28,663105984,0
SET,20030325,358.90,363.74,358.61,363.74,632372288,0
SET,20030326,364.49,368.94,364.49,368.14,952221312,0
SET,20030327,367.85,369.80,367.85,368.94,606456832,0
SET,20030328,368.40,369.53,366.51,369.53,683585472,0
SET,20030331,367.95,367.95,363.87,364.55,625545984,0
SET,20030401,363.24,363.51,359.02,362.22,598964288,0
SET,20030402,359.80,363.29,359.41,363.02,687329984,0
SET,20030403,364.32,365.12,362.78,365.12,704923776,0
SET,20030404,365.71,373.14,365.71,371.93,1421184256,0
SET,20030408,372.19,378.12,372.19,375.82,1292834048,0
SET,20030409,375.58,376.82,374.18,376.20,1273375360,0
SET,20030410,376.27,378.05,374.61,375.02,1155292032,0
SET,20030411,376.46,383.36,376.46,383.36,1593385600,0
SET,20030416,386.17,388.52,383.95,386.54,1485539840,0
SET,20030417,386.14,387.25,383.54,384.63,1308491008,0
SET,20030418,386.53,388.02,384.36,384.50,1540637056,0
SET,20030421,385.61,386.89,383.69,385.50,1203533440,0
SET,20030422,385.65,386.13,378.77,378.97,1496576896,0
